identifier	added	reason
NCBITaxon:47716	2026-09-12	attested rule: Streptomyces olivaceus, 8 sources incl. NCBI
NCBITaxon:47735	2026-09-12	attested rule: Bibersteinia trehalosi, 8 sources incl. NCBI
NCBITaxon:72000	2026-09-12	attested rule: Kocuria rhizophila, 8 sources incl. NCBI
NCBITaxon:80867	2026-09-12	attested rule: Paracidovorax avenae, 8 sources incl. NCBI
NCBITaxon:90241	2026-09-12	attested rule: Lwoffella lincolnii, 8 sources incl. NCBI
NCBITaxon:217204	2026-09-12	attested rule: Achromobacter insolitus, 8 sources incl. NCBI
NCBITaxon:218673	2026-09-12	attested rule: Sulfitobacter dubius, 8 sources incl. NCBI
NCBITaxon:225992	2026-09-12	attested rule: Comamonas kerstersii, 8 sources incl. NCBI
NCBITaxon:246432	2026-09-12	attested rule: Staphylococcus equorum, 8 sources incl. NCBI
NCBITaxon:356851	2026-09-12	attested rule: Micromonospora chokoriensis, 8 sources incl. NCBI
NCBITaxon:375	2026-09-12	attested rule: Bradyrhizobium japonicum, 8 sources incl. NCBI
NCBITaxon:715	2026-09-12	attested rule: Actinobacillus pleuropneumoniae, 8 sources incl. NCBI
NCBITaxon:920	2026-09-12	attested rule: Acidithiobacillus ferrooxidans, 8 sources incl. NCBI
NCBITaxon:1018	2026-09-12	attested rule: Capnocytophaga ochracea, 8 sources incl. NCBI
NCBITaxon:1490	2026-09-12	attested rule: Paraclostridium bifermentans, 8 sources incl. NCBI
NCBITaxon:1605	2026-09-12	attested rule: Ligilactobacillus animalis, 8 sources incl. NCBI
NCBITaxon:1629	2026-09-12	attested rule: Weissella viridescens, 8 sources incl. NCBI
NCBITaxon:1633	2026-09-12	attested rule: Limosilactobacillus vaginalis, 8 sources incl. NCBI
NCBITaxon:1643	2026-09-12	attested rule: Listeria welshimeri, 8 sources incl. NCBI
NCBITaxon:1680	2026-09-12	attested rule: Bifidobacterium adolescentis, 8 sources incl. NCBI
NCBITaxon:1908	2026-09-12	attested rule: Streptomyces globisporus, 8 sources incl. NCBI
NCBITaxon:1934	2026-09-12	attested rule: Streptomyces thermovulgaris, 8 sources incl. NCBI
NCBITaxon:13690	2026-09-12	attested rule: Sphingobium yanoikuyae, 8 sources incl. NCBI
NCBITaxon:28092	2026-09-12	attested rule: Robbsia andropogonis, 8 sources incl. NCBI
NCBITaxon:33884	2026-09-12	attested rule: Microbacterium imperiale, 8 sources incl. NCBI
NCBITaxon:47920	2026-09-12	attested rule: Acidovorax delafieldii, 8 sources incl. NCBI
NCBITaxon:66424	2026-09-12	attested rule: Streptomyces hiroshimensis, 8 sources incl. NCBI
NCBITaxon:68244	2026-09-12	attested rule: Streptomyces novaecaesareae, 8 sources incl. NCBI
NCBITaxon:69218	2026-09-12	attested rule: Enterobacter cancerogenus, 8 sources incl. NCBI
NCBITaxon:72360	2026-09-12	attested rule: Bacillus mojavensis, 8 sources incl. NCBI
NCBITaxon:85336	2026-09-12	attested rule: Rothia nasimurium, 8 sources incl. NCBI
NCBITaxon:93220	2026-09-12	attested rule: Pandoraea pnomenusa, 8 sources incl. NCBI
NCBITaxon:123899	2026-09-12	attested rule: Bordetella trematum, 8 sources incl. NCBI
NCBITaxon:326522	2026-09-12	attested rule: Neisseria animaloris, 8 sources incl. NCBI
NCBITaxon:364317	2026-09-12	attested rule: Verminephrobacter eiseniae, 8 sources incl. NCBI
NCBITaxon:420952	2026-09-12	attested rule: Paraburkholderia bryophila, 8 sources incl. NCBI
NCBITaxon:41	2026-09-12	attested rule: Allostigmatella aurantiaca, 8 sources incl. NCBI
NCBITaxon:382	2026-09-12	attested rule: Sinorhizobium meliloti, 8 sources incl. NCBI
NCBITaxon:818	2026-09-12	attested rule: Bacteroides thetaiotaomicron, 8 sources incl. NCBI
NCBITaxon:881	2026-09-12	attested rule: Nitratidesulfovibrio vulgaris, 8 sources incl. NCBI
NCBITaxon:1275	2026-09-12	attested rule: Kocuria rosea, 8 sources incl. NCBI
NCBITaxon:1335	2026-09-12	attested rule: Streptococcus equinus, 8 sources incl. NCBI
NCBITaxon:1451	2026-09-12	attested rule: Paenibacillus amylolyticus, 8 sources incl. NCBI
NCBITaxon:1601	2026-09-12	attested rule: Ligilactobacillus agilis, 8 sources incl. NCBI
NCBITaxon:1781	2026-09-12	attested rule: Mycobacterium marinum, 8 sources incl. NCBI
NCBITaxon:2743	2026-09-12	attested rule: Marinobacter nauticus, 8 sources incl. NCBI
NCBITaxon:33935	2026-09-12	attested rule: Lysinibacillus macroides, 8 sources incl. NCBI
NCBITaxon:35755	2026-09-12	attested rule: Corynebacterium kutscheri, 8 sources incl. NCBI
NCBITaxon:44935	2026-09-12	attested rule: Vreelandella venusta, 8 sources incl. NCBI
NCBITaxon:66377	2026-09-12	attested rule: Streptomyces violens, 8 sources incl. NCBI
NCBITaxon:67304	2026-09-12	attested rule: Streptomyces griseorubiginosus, 8 sources incl. NCBI
NCBITaxon:93218	2026-09-12	attested rule: Pandoraea apista, 8 sources incl. NCBI
NCBITaxon:126157	2026-09-12	attested rule: Psychrobacillus psychrodurans, 8 sources incl. NCBI
NCBITaxon:134034	2026-09-12	attested rule: Corynebacterium freneyi, 8 sources incl. NCBI
NCBITaxon:161890	2026-09-12	attested rule: Corynebacterium mastitidis, 8 sources incl. NCBI
NCBITaxon:169292	2026-09-12	attested rule: Corynebacterium aurimucosum, 8 sources incl. NCBI
NCBITaxon:223390	2026-09-12	attested rule: Ancylobacter polymorphus, 8 sources incl. NCBI
NCBITaxon:553239	2026-09-12	attested rule: Vibrio breoganii, 8 sources incl. NCBI
NCBITaxon:192	2026-09-12	attested rule: Azospirillum brasilense, 8 sources incl. NCBI
NCBITaxon:1274	2026-09-12	attested rule: Dermacoccus nishinomiyaensis, 8 sources incl. NCBI
NCBITaxon:1346	2026-09-12	attested rule: Streptococcus iniae, 8 sources incl. NCBI
NCBITaxon:1349	2026-09-12	attested rule: Streptococcus uberis, 8 sources incl. NCBI
NCBITaxon:1371	2026-09-12	attested rule: Marinococcus halophilus, 8 sources incl. NCBI
NCBITaxon:1547	2026-09-12	attested rule: Thomasclavelia ramosa, 8 sources incl. NCBI
NCBITaxon:1599	2026-09-12	attested rule: Latilactobacillus sakei, 8 sources incl. NCBI
NCBITaxon:1618	2026-09-12	attested rule: Liquorilactobacillus mali, 8 sources incl. NCBI
NCBITaxon:1694	2026-09-12	attested rule: Bifidobacterium pseudolongum, 8 sources incl. NCBI
NCBITaxon:1804	2026-09-12	attested rule: Mycolicibacterium gilvum, 8 sources incl. NCBI
NCBITaxon:1907	2026-09-12	attested rule: Streptomyces glaucescens, 8 sources incl. NCBI
NCBITaxon:1928	2026-09-12	attested rule: Streptomyces rochei, 8 sources incl. NCBI
NCBITaxon:2052	2026-09-12	attested rule: Mobiluncus mulieris, 8 sources incl. NCBI
NCBITaxon:29316	2026-09-12	attested rule: Schaalia hyovaginalis, 8 sources incl. NCBI
NCBITaxon:29581	2026-09-12	attested rule: Janthinobacterium lividum, 8 sources incl. NCBI
NCBITaxon:70258	2026-09-12	attested rule: Staphylococcus piscifermentans, 8 sources incl. NCBI
NCBITaxon:79880	2026-09-12	attested rule: Shouchella clausii, 8 sources incl. NCBI
NCBITaxon:95485	2026-09-12	attested rule: Burkholderia stabilis, 8 sources incl. NCBI
NCBITaxon:108028	2026-09-12	attested rule: Arcanobacterium pluranimalium, 8 sources incl. NCBI
NCBITaxon:244366	2026-09-12	attested rule: Klebsiella variicola, 8 sources incl. NCBI
NCBITaxon:299767	2026-09-12	attested rule: Enterobacter ludwigii, 8 sources incl. NCBI
NCBITaxon:401472	2026-09-12	attested rule: Corynebacterium ureicelerivorans, 8 sources incl. NCBI
NCBITaxon:203	2026-09-12	attested rule: Campylobacter rectus, 8 sources incl. NCBI
NCBITaxon:381	2026-09-12	attested rule: Mesorhizobium loti, 8 sources incl. NCBI
NCBITaxon:536	2026-09-12	attested rule: Chromobacterium violaceum, 8 sources incl. NCBI
NCBITaxon:669	2026-09-12	attested rule: Vibrio harveyi, 8 sources incl. NCBI
NCBITaxon:1284	2026-09-12	attested rule: Staphylococcus hyicus, 8 sources incl. NCBI
NCBITaxon:1288	2026-09-12	attested rule: Staphylococcus xylosus, 8 sources incl. NCBI
NCBITaxon:1299	2026-09-12	attested rule: Deinococcus radiodurans, 8 sources incl. NCBI
NCBITaxon:1310	2026-09-12	attested rule: Streptococcus sobrinus, 8 sources incl. NCBI
NCBITaxon:1513	2026-09-12	attested rule: Clostridium tetani, 8 sources incl. NCBI
NCBITaxon:2738	2026-09-12	attested rule: Vagococcus fluvialis, 8 sources incl. NCBI
NCBITaxon:28444	2026-09-12	attested rule: Herbidospora cretacea, 8 sources incl. NCBI
NCBITaxon:33932	2026-09-12	attested rule: Sutcliffiella cohnii, 8 sources incl. NCBI
NCBITaxon:38293	2026-09-12	attested rule: Photobacterium damselae, 8 sources incl. NCBI
NCBITaxon:47312	2026-09-12	attested rule: Tsukamurella pulmonis, 8 sources incl. NCBI
NCBITaxon:51288	2026-09-12	attested rule: Kluyvera ascorbata, 8 sources incl. NCBI
NCBITaxon:69966	2026-09-12	attested rule: Macrococcoides caseolyticum, 8 sources incl. NCBI
NCBITaxon:82541	2026-09-12	attested rule: Cupriavidus gilardii, 8 sources incl. NCBI
NCBITaxon:83263	2026-09-12	attested rule: Aminobacter aminovorans, 8 sources incl. NCBI
NCBITaxon:137591	2026-09-12	attested rule: Weissella cibaria, 8 sources incl. NCBI
NCBITaxon:138300	2026-09-12	attested rule: Kytococcus schroeteri, 8 sources incl. NCBI
NCBITaxon:169760	2026-09-12	attested rule: Paenibacillus stellifer, 8 sources incl. NCBI
NCBITaxon:223184	2026-09-12	attested rule: Kocuria marina, 8 sources incl. NCBI
NCBITaxon:263819	2026-09-12	attested rule: Yersinia aleksiciae, 8 sources incl. NCBI
NCBITaxon:651	2026-09-12	attested rule: Aeromonas media, 8 sources incl. NCBI
NCBITaxon:1494	2026-09-12	attested rule: Clostridium cochlearium, 8 sources incl. NCBI
NCBITaxon:1505	2026-09-12	attested rule: Paraclostridium sordellii, 8 sources incl. NCBI
NCBITaxon:1588	2026-09-12	attested rule: Lentilactobacillus hilgardii, 8 sources incl. NCBI
NCBITaxon:1614	2026-09-12	attested rule: Fructilactobacillus fructivorans, 8 sources incl. NCBI
NCBITaxon:1912	2026-09-12	attested rule: Streptomyces hygroscopicus, 8 sources incl. NCBI
NCBITaxon:1969	2026-09-12	attested rule: Streptomyces chartreusis, 8 sources incl. NCBI
NCBITaxon:2033	2026-09-12	attested rule: Microbacterium testaceum, 8 sources incl. NCBI
NCBITaxon:2072	2026-09-12	attested rule: Saccharothrix australiensis, 8 sources incl. NCBI
NCBITaxon:13076	2026-09-12	attested rule: Globicatella sanguinis, 8 sources incl. NCBI
NCBITaxon:28031	2026-09-12	attested rule: Lysinibacillus fusiformis, 8 sources incl. NCBI
NCBITaxon:29508	2026-09-12	attested rule: Leptospira meyeri, 8 sources incl. NCBI
NCBITaxon:33918	2026-09-12	attested rule: Microbacterium maritypicum, 8 sources incl. NCBI
NCBITaxon:43677	2026-09-12	attested rule: Promicromonospora citrea, 8 sources incl. NCBI
NCBITaxon:51101	2026-09-12	attested rule: Brevibacillus agri, 8 sources incl. NCBI
NCBITaxon:52258	2026-09-12	attested rule: Streptomyces flavovirens, 8 sources incl. NCBI
NCBITaxon:54914	2026-09-12	attested rule: Brevibacillus parabrevis, 8 sources incl. NCBI
NCBITaxon:57704	2026-09-12	attested rule: Tsukamurella tyrosinosolvens, 8 sources incl. NCBI
NCBITaxon:67297	2026-09-12	attested rule: Streptomyces flaveolus, 8 sources incl. NCBI
NCBITaxon:67351	2026-09-12	attested rule: Streptomyces californicus, 8 sources incl. NCBI
NCBITaxon:67826	2026-09-12	attested rule: Citrobacter sedlakii, 8 sources incl. NCBI
NCBITaxon:77097	2026-09-12	attested rule: Vreelandella aquamarina, 8 sources incl. NCBI
NCBITaxon:78229	2026-09-12	attested rule: Paracidovorax anthurii, 8 sources incl. NCBI
NCBITaxon:82348	2026-09-12	attested rule: Streptococcus pluranimalium, 8 sources incl. NCBI
NCBITaxon:86664	2026-09-12	attested rule: Priestia flexa, 8 sources incl. NCBI
NCBITaxon:131112	2026-09-12	attested rule: Arcanobacterium phocae, 8 sources incl. NCBI
NCBITaxon:152331	2026-09-12	attested rule: Lentilactobacillus parabuchneri, 8 sources incl. NCBI
NCBITaxon:156976	2026-09-12	attested rule: Corynebacterium riegelii, 8 sources incl. NCBI
NCBITaxon:172045	2026-09-12	attested rule: Elizabethkingia miricola, 8 sources incl. NCBI
NCBITaxon:191770	2026-09-12	attested rule: Marinilactibacillus psychrotolerans, 8 sources incl. NCBI
NCBITaxon:217203	2026-09-12	attested rule: Achromobacter spanius, 8 sources incl. NCBI
NCBITaxon:314275	2026-09-12	attested rule: Alteromonas mediterranea, 8 sources incl. NCBI
NCBITaxon:554117	2026-09-12	attested rule: Paenibacillus phoenicis, 8 sources incl. NCBI
NCBITaxon:1130080	2026-09-12	attested rule: Alkalibacterium gilvum, 8 sources incl. NCBI
NCBITaxon:1513468	2026-09-12	attested rule: Rouxiella chamberiensis, 8 sources incl. NCBI
NCBITaxon:280	2026-09-12	attested rule: Xanthobacter autotrophicus, 8 sources incl. NCBI
NCBITaxon:435	2026-09-12	attested rule: Acetobacter aceti, 8 sources incl. NCBI
NCBITaxon:542	2026-09-12	attested rule: Zymomonas mobilis, 8 sources incl. NCBI
NCBITaxon:821	2026-09-12	attested rule: Phocaeicola vulgatus, 8 sources incl. NCBI
NCBITaxon:837	2026-09-12	attested rule: Porphyromonas gingivalis, 8 sources incl. NCBI
NCBITaxon:876	2026-09-12	attested rule: Desulfovibrio desulfuricans, 8 sources incl. NCBI
NCBITaxon:930	2026-09-12	attested rule: Acidithiobacillus thiooxidans, 8 sources incl. NCBI
NCBITaxon:1061	2026-09-12	attested rule: Rhodobacter capsulatus, 8 sources incl. NCBI
NCBITaxon:1085	2026-09-12	attested rule: Rhodospirillum rubrum, 8 sources incl. NCBI
NCBITaxon:1267	2026-09-12	attested rule: Sarcina ventriculi, 8 sources incl. NCBI
NCBITaxon:1308	2026-09-12	attested rule: Streptococcus thermophilus, 8 sources incl. NCBI
NCBITaxon:1336	2026-09-12	attested rule: Streptococcus equi, 8 sources incl. NCBI
NCBITaxon:1473	2026-09-12	attested rule: Virgibacillus pantothenticus, 8 sources incl. NCBI
NCBITaxon:1492	2026-09-12	attested rule: Clostridium butyricum, 8 sources incl. NCBI
NCBITaxon:1497	2026-09-12	attested rule: Andreesenella formicacetica, 8 sources incl. NCBI
NCBITaxon:1525	2026-09-12	attested rule: Neomoorella thermoacetica, 8 sources incl. NCBI
NCBITaxon:1529	2026-09-12	attested rule: Clostridium cadaveris, 8 sources incl. NCBI
NCBITaxon:1736	2026-09-12	attested rule: Eubacterium limosum, 8 sources incl. NCBI
NCBITaxon:1852	2026-09-12	attested rule: Saccharomonospora viridis, 8 sources incl. NCBI
NCBITaxon:1961	2026-09-12	attested rule: Streptomyces virginiae, 8 sources incl. NCBI
NCBITaxon:2748	2026-09-12	attested rule: Carnobacterium divergens, 8 sources incl. NCBI
NCBITaxon:28101	2026-09-12	attested rule: Phyllobacterium myrsinacearum, 8 sources incl. NCBI
NCBITaxon:28132	2026-09-12	attested rule: Prevotella melaninogenica, 8 sources incl. NCBI
NCBITaxon:28448	2026-09-12	attested rule: Komagataeibacter xylinus, 8 sources incl. NCBI
NCBITaxon:29378	2026-09-12	attested rule: Staphylococcus arlettae, 8 sources incl. NCBI
NCBITaxon:29427	2026-09-12	attested rule: Methylorubrum rhodesianum, 8 sources incl. NCBI
NCBITaxon:29529	2026-09-12	attested rule: Chitinophaga arvensicola, 8 sources incl. NCBI
NCBITaxon:33036	2026-09-12	attested rule: Anaerococcus tetradius, 8 sources incl. NCBI
NCBITaxon:36807	2026-09-12	attested rule: Microbacterium laevaniformans, 8 sources incl. NCBI
NCBITaxon:39956	2026-09-12	attested rule: Methylobacterium mesophilicum, 8 sources incl. NCBI
NCBITaxon:41986	2026-09-12	attested rule: Agromyces mediolanus, 8 sources incl. NCBI
NCBITaxon:45462	2026-09-12	attested rule: Brevibacillus borstelensis, 8 sources incl. NCBI
NCBITaxon:58115	2026-09-12	attested rule: Glycomyces rutgersensis, 8 sources incl. NCBI
NCBITaxon:60548	2026-09-12	attested rule: Paraburkholderia graminis, 8 sources incl. NCBI
NCBITaxon:68230	2026-09-12	attested rule: Streptomyces longispororuber, 8 sources incl. NCBI
NCBITaxon:76853	2026-09-12	attested rule: Solibacillus silvestris, 8 sources incl. NCBI
NCBITaxon:78510	2026-09-12	attested rule: Streptomyces yanii, 8 sources incl. NCBI
NCBITaxon:85558	2026-09-12	attested rule: Streptomyces turgidiscabies, 8 sources incl. NCBI
NCBITaxon:93222	2026-09-12	attested rule: Pandoraea sputorum, 8 sources incl. NCBI
NCBITaxon:96241	2026-09-12	attested rule: Bacillus spizizenii, 8 sources incl. NCBI
NCBITaxon:181487	2026-09-12	attested rule: Schaalia cardiffensis, 8 sources incl. NCBI
NCBITaxon:208479	2026-09-12	attested rule: Enterocloster bolteae, 8 sources incl. NCBI
NCBITaxon:216778	2026-09-12	attested rule: Stenotrophomonas rhizophila, 8 sources incl. NCBI
NCBITaxon:236068	2026-09-12	attested rule: Kribbella jejuensis, 8 sources incl. NCBI
NCBITaxon:265606	2026-09-12	attested rule: Rhodopirellula baltica, 8 sources incl. NCBI
NCBITaxon:351345	2026-09-12	attested rule: Polynucleobacter cosmopolitanus, 8 sources incl. NCBI
NCBITaxon:370622	2026-09-12	attested rule: Aureimonas altamirensis, 8 sources incl. NCBI
NCBITaxon:384602	2026-09-12	attested rule: Micrococcus flavus, 8 sources incl. NCBI
NCBITaxon:396015	2026-09-12	attested rule: Rothia terrae, 8 sources incl. NCBI
NCBITaxon:449973	2026-09-12	attested rule: Chelativorans multitrophicus, 8 sources incl. NCBI
NCBITaxon:1117645	2026-09-12	attested rule: Elizabethkingia anophelis, 8 sources incl. NCBI
NCBITaxon:1150298	2026-09-12	attested rule: Fusicatenibacter saccharivorans, 8 sources incl. NCBI
NCBITaxon:1287735	2026-09-12	attested rule: Achromobacter insuavis, 8 sources incl. NCBI
NCBITaxon:1287736	2026-09-12	attested rule: Achromobacter aegrifaciens, 8 sources incl. NCBI
NCBITaxon:450	2026-09-12	attested rule: Legionella longbeachae, 8 sources incl. NCBI
NCBITaxon:668	2026-09-12	attested rule: Aliivibrio fischeri, 8 sources incl. NCBI
NCBITaxon:728	2026-09-12	attested rule: Avibacterium paragallinarum, 8 sources incl. NCBI
NCBITaxon:1049	2026-09-12	attested rule: Allochromatium vinosum, 8 sources incl. NCBI
NCBITaxon:1069	2026-09-12	attested rule: Rhodomicrobium vannielii, 8 sources incl. NCBI
NCBITaxon:1272	2026-09-12	attested rule: Kocuria varians, 8 sources incl. NCBI
NCBITaxon:1459	2026-09-12	attested rule: Sporosarcina globispora, 8 sources incl. NCBI
NCBITaxon:1474	2026-09-12	attested rule: Sporosarcina pasteurii, 8 sources incl. NCBI
NCBITaxon:1581	2026-09-12	attested rule: Lentilactobacillus buchneri, 8 sources incl. NCBI
NCBITaxon:1623	2026-09-12	attested rule: Ligilactobacillus ruminis, 8 sources incl. NCBI
NCBITaxon:1650	2026-09-12	attested rule: Kurthia zopfii, 8 sources incl. NCBI
NCBITaxon:1657	2026-09-12	attested rule: Actinobaculum suis, 8 sources incl. NCBI
NCBITaxon:1689	2026-09-12	attested rule: Bifidobacterium dentium, 8 sources incl. NCBI
NCBITaxon:1744	2026-09-12	attested rule: Propionibacterium freudenreichii, 8 sources incl. NCBI
NCBITaxon:1877	2026-09-12	attested rule: Micromonospora echinospora, 8 sources incl. NCBI
NCBITaxon:1923	2026-09-12	attested rule: Streptomyces phaeochromogenes, 8 sources incl. NCBI
